# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_protein_protein_contact	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ADCY9	ENSG00000162104	ENST00000574721	retained_intron	0	0	0	7	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
ADCY9	ENSG00000162104	ENST00000575550	processed_transcript	0	0	0	13	0	0	0	3	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ADCY9	ENSG00000162104	ENST00000576936	protein_coding	0	0	1	22	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	8
ADCYAP1	ENSG00000141433	ENST00000269200	retained_intron	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
ADCYAP1	ENSG00000141433	ENST00000450565	protein_coding	0	2	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ADCYAP1	ENSG00000141433	ENST00000579794	protein_coding	0	2	0	6	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ADCYAP1	ENSG00000141433	ENST00000581602	retained_intron	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
ADNP2	ENSG00000101544	ENST00000262198	protein_coding	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ADNP2	ENSG00000101544	ENST00000559951	protein_coding	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ADNP2	ENSG00000101544	ENST00000560561	protein_coding	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ADNP2	ENSG00000101544	ENST00000560752	protein_coding	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ADNP2	ENSG00000101544	ENST00000561195	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2B	ENSG00000170425	ENST00000304222	protein_coding	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2B	ENSG00000170425	ENST00000582124	retained_intron	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ADPGK	ENSG00000159322	ENST00000311669	protein_coding	0	2	1	3	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0
ADPGK	ENSG00000159322	ENST00000456471	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ADPGK	ENSG00000159322	ENST00000562286	nonsense_mediated_decay	0	0	0	5	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADPGK	ENSG00000159322	ENST00000562621	retained_intron	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
ADPGK	ENSG00000159322	ENST00000562823	nonsense_mediated_decay	0	0	0	5	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADPGK	ENSG00000159322	ENST00000563907	protein_coding	0	2	1	3	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0
ADPGK	ENSG00000159322	ENST00000565814	protein_coding	0	2	1	3	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0
ADPGK	ENSG00000159322	ENST00000566509	retained_intron	0	0	0	5	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ADPGK	ENSG00000159322	ENST00000567733	processed_transcript	0	0	0	6	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ADPGK	ENSG00000159322	ENST00000567941	nonsense_mediated_decay	0	0	0	6	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADPGK	ENSG00000159322	ENST00000569058	retained_intron	0	0	0	5	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ADPGK	ENSG00000159322	ENST00000569517	nonsense_mediated_decay	0	0	0	6	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADPGK	ENSG00000159322	ENST00000569534	nonsense_mediated_decay	0	0	2	4	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ADPGK	ENSG00000159322	ENST00000569693	nonsense_mediated_decay	0	0	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ADPRM	ENSG00000170222	ENST00000379774	protein_coding	0	0	1	12	0	0	0	6	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2
ADPRM	ENSG00000170222	ENST00000468843	nonsense_mediated_decay	0	0	0	13	1	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ADPRM	ENSG00000170222	ENST00000527582	retained_intron	0	0	0	6	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ADPRM	ENSG00000170222	ENST00000609540	protein_coding	0	0	0	11	1	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AEN	ENSG00000181026	ENST00000332810	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AEN	ENSG00000181026	ENST00000379231	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AEN	ENSG00000181026	ENST00000557787	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AEN	ENSG00000181026	ENST00000557927	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AEN	ENSG00000181026	ENST00000558327	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AEN	ENSG00000181026	ENST00000559528	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AEN	ENSG00000181026	ENST00000560174	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF001548.5	ENSG00000263335	ENST00000574212	antisense	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AF001548.6	ENSG00000263065	ENST00000577048	antisense	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AF001550.7	ENSG00000262983	ENST00000572747	antisense	0	1	0	9	0	0	0	4	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AFG3L1P	ENSG00000223959	ENST00000355531	retained_intron	0	0	0	12	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	5
AFG3L1P	ENSG00000223959	ENST00000388970	processed_transcript	0	0	0	14	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AFG3L1P	ENSG00000223959	ENST00000418696	processed_transcript	0	0	0	17	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFG3L1P	ENSG00000223959	ENST00000421164	retained_intron	0	0	0	12	0	0	0	5	3	0	1	0	0	0	0	0	0	0	0	0	0	0	3
AFG3L1P	ENSG00000223959	ENST00000421780	retained_intron	0	0	0	9	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFG3L1P	ENSG00000223959	ENST00000423684	retained_intron	0	0	0	9	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFG3L1P	ENSG00000223959	ENST00000423742	retained_intron	0	0	0	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFG3L1P	ENSG00000223959	ENST00000427658	retained_intron	0	0	0	9	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4
AFG3L1P	ENSG00000223959	ENST00000429663	processed_transcript	0	0	0	10	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFG3L1P	ENSG00000223959	ENST00000431757	processed_transcript	0	0	0	7	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFG3L1P	ENSG00000223959	ENST00000436447	processed_transcript	0	0	0	17	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFG3L1P	ENSG00000223959	ENST00000437774	processed_transcript	0	0	0	17	0	0	0	3	10	0	1	0	0	0	0	0	0	0	0	0	0	0	3
AFG3L1P	ENSG00000223959	ENST00000450026	retained_intron	0	0	0	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFG3L1P	ENSG00000223959	ENST00000454997	retained_intron	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AFG3L1P	ENSG00000223959	ENST00000457926	processed_transcript	0	0	0	17	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFG3L1P	ENSG00000223959	ENST00000458301	processed_transcript	0	0	0	14	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFG3L1P	ENSG00000223959	ENST00000557444	unitary_pseudogene	0	0	0	17	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	0	3
AFG3L2	ENSG00000141385	ENST00000269143	protein_coding	0	5	0	5	3	0	0	1	2	0	0	0	2	0	0	1	0	0	0	0	0	2	0
AFG3L2	ENSG00000141385	ENST00000588893	retained_intron	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AFG3L2	ENSG00000141385	ENST00000590811	protein_coding	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AFG3L2	ENSG00000141385	ENST00000591848	retained_intron	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AFMID	ENSG00000183077	ENST00000327898	protein_coding	0	0	1	8	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	3
AFMID	ENSG00000183077	ENST00000409257	protein_coding	0	0	1	8	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	3
AFMID	ENSG00000183077	ENST00000585419	processed_transcript	0	0	0	6	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3
AFMID	ENSG00000183077	ENST00000586542	protein_coding	0	0	0	9	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFMID	ENSG00000183077	ENST00000586731	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFMID	ENSG00000183077	ENST00000587750	processed_transcript	0	0	0	6	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2
AFMID	ENSG00000183077	ENST00000588199	nonsense_mediated_decay	0	0	0	9	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFMID	ENSG00000183077	ENST00000588800	protein_coding	0	0	0	9	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFMID	ENSG00000183077	ENST00000589107	nonsense_mediated_decay	0	0	0	9	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFMID	ENSG00000183077	ENST00000589256	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFMID	ENSG00000183077	ENST00000589664	processed_transcript	0	0	0	6	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2
AFMID	ENSG00000183077	ENST00000591256	protein_coding	0	0	0	9	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFMID	ENSG00000183077	ENST00000591538	processed_transcript	0	0	0	8	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFMID	ENSG00000183077	ENST00000591952	protein_coding	0	0	1	8	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	3
AFMID	ENSG00000183077	ENST00000592988	retained_intron	0	0	0	9	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AGBL1	ENSG00000166748	ENST00000389298	protein_coding	0	8	2	22	0	0	0	0	22	2	0	0	0	0	0	0	0	0	0	0	0	8	0
AGBL1	ENSG00000166748	ENST00000421325	protein_coding	0	9	3	28	0	0	0	0	28	3	0	0	0	0	0	0	0	0	0	0	0	9	0
AGBL1	ENSG00000166748	ENST00000441037	protein_coding	0	9	3	29	0	0	0	1	28	3	0	0	0	0	0	0	0	0	0	0	0	9	0
AGBL1	ENSG00000166748	ENST00000567715	retained_intron	0	0	0	11	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0
AGBL1	ENSG00000166748	ENST00000568785	retained_intron	0	0	0	11	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0
AGBL1-AS1	ENSG00000260125	ENST00000564487	antisense	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGBL1-AS1	ENSG00000260125	ENST00000566878	antisense	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGRP	ENSG00000159723	ENST00000290953	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AHSP	ENSG00000169877	ENST00000302312	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
AHSP	ENSG00000169877	ENST00000564707	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AHSP	ENSG00000169877	ENST00000569954	processed_transcript	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AIPL1	ENSG00000129221	ENST00000250087	protein_coding	0	1	0	12	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AIPL1	ENSG00000129221	ENST00000381128	nonsense_mediated_decay	0	2	0	11	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AIPL1	ENSG00000129221	ENST00000381129	protein_coding	0	2	0	11	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AIPL1	ENSG00000129221	ENST00000570466	protein_coding	0	2	0	11	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AIPL1	ENSG00000129221	ENST00000570584	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AIPL1	ENSG00000129221	ENST00000571740	protein_coding	0	2	1	10	0	0	0	2	8	1	0	0	0	0	0	0	0	0	0	0	0	2	0
AIPL1	ENSG00000129221	ENST00000574506	protein_coding	0	2	0	11	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AIPL1	ENSG00000129221	ENST00000574913	protein_coding	0	1	0	12	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AIPL1	ENSG00000129221	ENST00000575265	protein_coding	0	2	1	10	0	0	0	2	8	1	0	0	0	0	0	0	0	0	0	0	0	2	0
AIPL1	ENSG00000129221	ENST00000576307	protein_coding	0	2	0	11	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AIPL1	ENSG00000129221	ENST00000576776	protein_coding	0	1	0	12	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AJ003147.8	ENSG00000262521	ENST00000576762	lincRNA	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AJ003147.9	ENSG00000262668	ENST00000576468	antisense	0	0	0	9	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AK4P1	ENSG00000263535	ENST00000581275	processed_pseudogene	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AKAP1	ENSG00000121057	ENST00000314126	protein_coding	0	2	0	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AKAP1	ENSG00000121057	ENST00000337714	protein_coding	0	3	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0
AKAP1	ENSG00000121057	ENST00000481416	nonsense_mediated_decay	0	2	0	6	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AKAP1	ENSG00000121057	ENST00000539273	protein_coding	0	3	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0
AKAP1	ENSG00000121057	ENST00000570423	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP1	ENSG00000121057	ENST00000571629	protein_coding	0	3	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0
AKAP1	ENSG00000121057	ENST00000572156	protein_coding	0	1	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AKAP1	ENSG00000121057	ENST00000572557	protein_coding	0	3	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0
AKAP1	ENSG00000121057	ENST00000572560	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AKAP1	ENSG00000121057	ENST00000572814	protein_coding	0	1	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AKAP1	ENSG00000121057	ENST00000573085	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP1	ENSG00000121057	ENST00000573326	nonsense_mediated_decay	0	1	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	2
AKAP1	ENSG00000121057	ENST00000574683	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP1	ENSG00000121057	ENST00000575032	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AKAP1	ENSG00000121057	ENST00000575186	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP1	ENSG00000121057	ENST00000575322	protein_coding	0	1	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AKAP1	ENSG00000121057	ENST00000576295	protein_coding	0	1	0	7	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1
AKAP1	ENSG00000121057	ENST00000576591	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP10	ENSG00000108599	ENST00000225737	protein_coding	0	0	2	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1
AKAP10	ENSG00000108599	ENST00000395536	protein_coding	0	0	2	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1
AKAP10	ENSG00000108599	ENST00000474245	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AKAP10	ENSG00000108599	ENST00000571858	nonsense_mediated_decay	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AKAP10	ENSG00000108599	ENST00000572155	processed_transcript	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AKAP10	ENSG00000108599	ENST00000572341	nonsense_mediated_decay	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AKAP10	ENSG00000108599	ENST00000576896	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AKAP10	ENSG00000108599	ENST00000578898	nonsense_mediated_decay	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP10	ENSG00000108599	ENST00000582611	nonsense_mediated_decay	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AKAP10	ENSG00000108599	ENST00000583951	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP13	ENSG00000170776	ENST00000361243	protein_coding	0	4	9	25	1	0	0	0	24	7	0	0	2	0	0	0	0	0	0	0	0	4	0
AKAP13	ENSG00000170776	ENST00000394510	protein_coding	0	0	0	12	1	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP13	ENSG00000170776	ENST00000394518	protein_coding	0	4	8	26	1	0	0	1	24	7	0	0	1	0	0	0	0	0	0	0	0	4	0
AKAP13	ENSG00000170776	ENST00000557852	processed_transcript	0	0	0	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP13	ENSG00000170776	ENST00000558009	retained_intron	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AKAP13	ENSG00000170776	ENST00000558092	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AKAP13	ENSG00000170776	ENST00000558166	protein_coding	0	1	0	11	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
AKAP13	ENSG00000170776	ENST00000558644	retained_intron	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP13	ENSG00000170776	ENST00000558811	protein_coding	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP13	ENSG00000170776	ENST00000559278	retained_intron	0	0	0	5	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AKAP13	ENSG00000170776	ENST00000559362	protein_coding	0	4	7	15	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	4	0
AKAP13	ENSG00000170776	ENST00000559391	retained_intron	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AKAP13	ENSG00000170776	ENST00000559486	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP13	ENSG00000170776	ENST00000559820	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AKAP13	ENSG00000170776	ENST00000560185	processed_transcript	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AKAP13	ENSG00000170776	ENST00000560256	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP13	ENSG00000170776	ENST00000560302	protein_coding	0	1	0	6	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AKAP13	ENSG00000170776	ENST00000560340	processed_transcript	0	0	0	13	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	10
AKAP13	ENSG00000170776	ENST00000560482	retained_intron	0	0	0	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP13	ENSG00000170776	ENST00000560579	processed_transcript	0	0	0	15	0	0	0	1	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AKAP13	ENSG00000170776	ENST00000560676	processed_transcript	0	0	0	12	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AKAP13	ENSG00000170776	ENST00000560957	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP13	ENSG00000170776	ENST00000561337	processed_transcript	0	0	0	13	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	9
AKR1B1P6	ENSG00000225212	ENST00000411881	processed_pseudogene	0	0	0	8	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
AKR1B1P6	ENSG00000225212	ENST00000584733	processed_pseudogene	0	0	0	8	0	0	0	2	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0
AKTIP	ENSG00000166971	ENST00000300245	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKTIP	ENSG00000166971	ENST00000394657	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKTIP	ENSG00000166971	ENST00000561799	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKTIP	ENSG00000166971	ENST00000563108	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKTIP	ENSG00000166971	ENST00000563928	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKTIP	ENSG00000166971	ENST00000565408	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKTIP	ENSG00000166971	ENST00000565431	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKTIP	ENSG00000166971	ENST00000566045	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKTIP	ENSG00000166971	ENST00000568022	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKTIP	ENSG00000166971	ENST00000568596	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKTIP	ENSG00000166971	ENST00000570004	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKTIP	ENSG00000166971	ENST00000571523	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AL022341.3	ENSG00000228201	ENST00000455294	antisense	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
AL031721.1	ENSG00000265529	ENST00000581279	miRNA	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL049542.1	ENSG00000256323	ENST00000546124	pseudogene	0	0	0	7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AL353997.11	ENSG00000227919	ENST00000432936	unprocessed_pseudogene	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
AL353997.3	ENSG00000205266	ENST00000444070	processed_transcript	1	0	0	8	0	0	0	4	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0
AL353997.3	ENSG00000205266	ENST00000445433	processed_transcript	0	0	0	13	0	0	0	4	2	0	3	0	0	0	0	0	0	0	0	0	0	0	4
AL353997.3	ENSG00000205266	ENST00000579679	processed_transcript	0	0	0	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL353997.3	ENSG00000205266	ENST00000581247	processed_transcript	0	0	0	5	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL353997.3	ENSG00000205266	ENST00000583394	processed_transcript	0	0	0	9	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
AL353997.3	ENSG00000205266	ENST00000584833	processed_transcript	0	0	0	5	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL353997.4	ENSG00000240279	ENST00000332088	transcribed_unprocessed_pseudogene	0	0	0	9	0	0	0	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1
